,ApotekNr,Navn,TypeID,Adresse,PostNr,Startdato,Slutdato,amt,Kommune,Region,Adresse_v2,latitudes,longitudes,Stdato,Sldato,Styear,Slyear,dummy,geometry
533,220,Skørping Apotek,6,Sverriggårdsvej 10,9520.0,"01Jan1906 0:00:00,000",,1081.0,840.0,1081.0,"Sverriggårdsvej 10, 9520 Denmark",56.836406999999994,9.889342,1906-01-01,,1906.0,,2008.0,POINT (9.889341999999999 56.83640699999999)
534,012-2,Slagelse Løve Apotek,7,"Vestsjællandscenteret 10A, Butik 26",4200.0,"14Oct2016 0:00:00,000",,1085.0,330.0,1085.0,"Vestsjællandscenteret 10A, Butik 26, 4200 Denmark",55.4028,11.3546,2016-10-14,,2016.0,,2016.0,POINT (11.3546 55.4028)
535,169,Slagelse Rådhusapoteket,6,Smedegade 8,4200.0,01-01-1897 00:00,,1085.0,330.0,1085.0,"Smedegade 8, 4200 Denmark",55.405868700000006,11.3606258,1897-01-01,,1897.0,,2008.0,POINT (11.3606258 55.40586870000001)
536,022,Slagelse Svane Apotek,6,"Jernbanegade 7, st. 4",4200.0,01-01-1753 00:00,,1085.0,330.0,1085.0,"Jernbanegade 7, st. 4, 4200 Denmark",55.4028,11.3546,1753-01-01,,1753.0,,2008.0,POINT (11.3546 55.4028)
537,068-1,Slangerup Apotek,7,Kongensgade 16,3550.0,"04Jan2016 0:00:00,000",,1084.0,250.0,1084.0,"Kongensgade 16, 3550 Denmark",55.846115000000005,12.171946,2016-01-04,,2016.0,,2016.0,POINT (12.171946 55.846115)
539,239-1,Slotscentret Apotek,7,"Slotsvolden 7, st. 1",4300.0,"12Jun2019 0:00:00,000",,1085.0,316.0,1085.0,"Slotsvolden 7, st. 1, 4300 Denmark",55.7167,11.7167,2019-06-12,,2019.0,,2019.0,POINT (11.7167 55.7167)
540,361-3,Slotsgade Apotek,7,Slotsgade 8-14,9000.0,"16Nov2018 0:00:00,000",,1081.0,851.0,1081.0,"Slotsgade 8-14, 9000 Denmark",57.0489711,9.9256466,2018-11-16,,2018.0,,2018.0,POINT (9.9256466 57.0489711)
541,332-1,Sluseholmens Apotek,7,Lone Kellermanns Vej 21 st,2450.0,"19Nov2018 0:00:00,000",,1084.0,101.0,1084.0,"Lone Kellermanns Vej 21 st, 2450 Denmark",55.644679000000004,12.549244,2018-11-19,,2018.0,,2018.0,POINT (12.549244 55.644679)
542,225-4,Smørum Apotek,7,Flodvej 75 M,2765.0,"05Sep2016 0:00:00,000",,1084.0,240.0,1084.0,"Flodvej 75 M, 2765 Denmark",55.73217729999999,12.3089435,2016-09-05,,2016.0,,2016.0,POINT (12.3089435 55.73217729999999)
544,116-A1,Snertinge Apoteksudsalg,8,Nykøbingvej 14,4460.0,"01Dec2002 0:00:00,000","31Mar2006 0:00:00,000",,,,"Nykøbingvej 14, 4460 Denmark",55.713453,11.383652,2002-12-01,2006-03-31,2002.0,2006.0,2008.0,POINT (11.383652 55.713453)
545,096-A2,Solbjerg Apoteksudsalg,8,Solbjerg Hovedgade 92,8355.0,01.10.1992,,1082.0,751.0,1082.0,"Solbjerg Hovedgade 92, 8355 Denmark",56.030407499999995,10.0634382,1992-01-10,,1992.0,,2008.0,POINT (10.0634382 56.0304075)
546,014-1,Solrød Apotek,7,Solrød Center 78,2680.0,01.01.1992,,1085.0,269.0,1085.0,"Solrød Center 78, 2680 Denmark",55.533005,12.219669999999999,1992-01-01,,1992.0,,2008.0,POINT (12.21967 55.533005)
547,092-3,Solsidens Apotek,7,"Vestergade 30, Butik 2",9400.0,"01Feb2016 0:00:00,000",,1081.0,851.0,1081.0,"Vestergade 30, Butik 2, 9400 Denmark",57.0483,9.9352,2016-02-01,,2016.0,,2016.0,POINT (9.9352 57.0483)
548,059-1,Sorgenfri Apotek,7,Sorgenfri Torv 19,2830.0,"06Nov2017 0:00:00,000",,1084.0,173.0,1084.0,"Sorgenfri Torv 19, 2830 Denmark",55.780846999999994,12.482037,2017-11-06,,2017.0,,2017.0,POINT (12.482037 55.78084699999999)
551,007,Sorø Apotek,6,Storgade 19 A,4180.0,01-01-1753 00:00,,1085.0,340.0,1085.0,"Storgade 19 A, 4180 Denmark",55.4312798,11.555877800000001,1753-01-01,,1753.0,,2008.0,POINT (11.5558778 55.4312798)
552,028,Stege Apotek,6,Storegade 6,4780.0,01-01-1753 00:00,,1085.0,390.0,1085.0,"Storegade 6, 4780 Denmark",54.983005000000006,12.283544000000001,1753-01-01,,1753.0,,2008.0,POINT (12.283544 54.98300500000001)
553,207,Stenlille Apotek,6,Hovedgaden 48,4295.0,"01Jan1903 0:00:00,000",,1085.0,340.0,1085.0,"Hovedgaden 48, 4295 Denmark",55.540055,11.590952,1903-01-01,,1903.0,,2008.0,POINT (11.590952 55.540055)
554,369,Stenløse Apotek,13,Egedal Centret 2,3660.0,"01Jun2004 0:00:00,000",,1084.0,240.0,1084.0,"Egedal Centret 2, 3660 Denmark",55.76821999999999,12.194889,2004-06-01,,2004.0,,2008.0,POINT (12.194889 55.76821999999999)
555,068-111,Stenløse Apotek Filial,7,Stenløse Centret 2,3660.0,01.01.1992,"31May2004 0:00:00,000",20.0,235.0,,"Stenløse Centret 2, 3660 Denmark",55.7683,12.1972,1992-01-01,2004-05-31,1992.0,2004.0,2008.0,POINT (12.1972 55.7683)
556,067,Stevns Apotek,6,Nytorv 5,4660.0,01-01-1815 00:00,,1085.0,336.0,1085.0,"Nytorv 5, 4660 Denmark",55.309773,12.387836,1815-01-01,,1815.0,,2008.0,POINT (12.387836 55.309773)
557,352-1,Stjerneapoteket Storcenter Nord,7,Finlandsgade 17,8200.0,"01Jul2015 0:00:00,000",,1082.0,751.0,1082.0,"Finlandsgade 17, 8200 Denmark",56.169353,10.188777,2015-07-01,,2015.0,,2015.0,POINT (10.188777 56.169353)
559,273-3,Stoholm Apotek,7,Johan Bittmannsvej 2 C,7850.0,"01Sep2018 0:00:00,000",,1082.0,791.0,1082.0,"Johan Bittmannsvej 2 C, 7850 Denmark",56.5476,8.9522,2018-09-01,,2018.0,,2018.0,POINT (8.952199999999999 56.5476)
562,176,Storvorde Sejlflod Apotek,13,Rødhøjvej 2,9280.0,01-01-1899 00:00,,1081.0,851.0,1081.0,"Rødhøjvej 2, 9280 Denmark",57.000115,10.101044,1899-01-01,,1899.0,,2008.0,POINT (10.101044 57.000115)
563,047-1,Strib Apotek,7,Sofiendalvej 10,5500.0,"04Jan2016 0:00:00,000",,1083.0,410.0,1083.0,"Sofiendalvej 10, 5500 Denmark",55.532393000000006,9.776314999999999,2016-01-04,,2016.0,,2016.0,POINT (9.776314999999999 55.53239300000001)
566,150,Struer Apotek,6,Østergade 11,7600.0,01-01-1878 00:00,,1082.0,671.0,1082.0,"Østergade 11, 7600 Denmark",56.492143999999996,8.593388000000001,1878-01-01,,1878.0,,2008.0,POINT (8.593388000000001 56.492144)
568,180-2,Strøby Egede Apotek,7,Kystvejen 3B,4600.0,"23Oct2019 0:00:00,000",,1085.0,336.0,1085.0,"Kystvejen 3B, 4600 Denmark",55.416622,12.243561,2019-10-23,,2019.0,,2019.0,POINT (12.243561 55.416622)
570,065,Stubbekøbing Apotek,6,Vestergade 24 B,4850.0,01-01-1813 00:00,"01Jan2006 0:00:00,000",35.0,391.0,,"Vestergade 24 B, 4850 Denmark",54.890517700000004,12.0417436,1813-01-01,2006-01-01,1813.0,2006.0,2008.0,POINT (12.0417436 54.8905177)
571,195-1,Stubbekøbing Apotek,7,Torvet 2,4850.0,"01Jan2006 0:00:00,000",,1085.0,376.0,1085.0,"Torvet 2, 4850 Denmark",54.890308,12.043139,2006-01-01,,2006.0,,2008.0,POINT (12.043139 54.890308)
573,220-1,Støvring Apotek,7,Hobrovej 84,9530.0,27.01.2020,,1081.0,840.0,1081.0,"Hobrovej 84, 9530 Denmark",56.89005600000001,9.836933,2020-01-27,,2020.0,,2020.0,POINT (9.836933 56.89005600000001)
574,116-A2,Svebølle Apoteksudsalg,8,Centret 4E,4470.0,01.11.2001,,1085.0,326.0,1085.0,"Centret 4E, 4470 Denmark",55.652942,11.277705000000001,2001-01-11,,2001.0,,2008.0,POINT (11.277705 55.652942)
575,035,Svendborg Løve Apotek,6,Vestergade 16,5700.0,01-01-1753 00:00,,1083.0,479.0,1083.0,"Vestergade 16, 5700 Denmark",55.059433999999996,10.604763,1753-01-01,,1753.0,,2008.0,POINT (10.604763 55.059434)
576,161,Svendborg Sct. Nicolai Apotek,6,Gerritsgade 7,5700.0,01-01-1896 00:00,,1083.0,479.0,1083.0,"Gerritsgade 7, 5700 Denmark",55.058854000000004,10.608782000000001,1896-01-01,,1896.0,,2008.0,POINT (10.608782 55.058854)
577,361-2,Svenstrup Apotek,7,Godthåbsvej 12,9230.0,"03Sep2018 0:00:00,000",,1081.0,851.0,1081.0,"Godthåbsvej 12, 9230 Denmark",56.972443999999996,9.851746,2018-09-03,,2018.0,,2018.0,POINT (9.851746 56.972444)
579,116-A3,Svinninge Apoteksudsalg,8,Hovedgaden 41,4520.0,01.01.1991,,1085.0,316.0,1085.0,"Hovedgaden 41, 4520 Denmark",55.722280000000005,11.463932000000002,1991-01-01,,1991.0,,2008.0,POINT (11.463932 55.72228)
580,069,Sæby Apotek,6,Søndergade 7,9300.0,01-01-1815 00:00,,1081.0,813.0,1081.0,"Søndergade 7, 9300 Denmark",57.334915,10.520444,1815-01-01,,1815.0,,2008.0,POINT (10.520444 57.334915)
581,312,Søborg Apotek,6,Søborg Hovedgade 86,2860.0,"01Jan1925 0:00:00,000",,1084.0,159.0,1084.0,"Søborg Hovedgade 86, 2860 Denmark",55.734786,12.513729,1925-01-01,,1925.0,,2008.0,POINT (12.513729 55.734786)
583,285,Sønderborg Jernbane Apotek,6,Jernbanegade 10,6400.0,01-01-1799 00:00,,1083.0,540.0,1083.0,"Jernbanegade 10, 6400 Denmark",54.910436,9.793249000000001,1799-01-01,,1799.0,,2008.0,POINT (9.793249000000001 54.910436)
584,298,"Sønderborg Løve Apotek, Center Øst",6,Grundtvigs Allé 179,6400.0,01-01-1753 00:00,,1083.0,540.0,1083.0,"Grundtvigs Allé 179, 6400 Denmark",54.921094999999994,9.808285,1753-01-01,,1753.0,,2008.0,POINT (9.808285 54.92109499999999)
585,298-2,"Sønderborg Løve Apotek, Perlegade",7,Perlegade 28,6400.0,"06Oct2016 0:00:00,000",,1083.0,540.0,1083.0,"Perlegade 28, 6400 Denmark",54.910968999999994,9.791321,2016-10-06,,2016.0,,2016.0,POINT (9.791321 54.91096899999999)
586,121-1,Søndersø Apotek,7,Toftekær 2,5471.0,"01Jun2015 0:00:00,000",,1083.0,480.0,1083.0,"Toftekær 2, 5471 Denmark",55.481928,10.252628999999999,2015-06-01,,2015.0,,2015.0,POINT (10.252629 55.481928)
588,112-1,Søtorvet Apotek,7,Søtorvet 1,8600.0,"25Jul2016 0:00:00,000",,1082.0,740.0,1082.0,"Søtorvet 1, 8600 Denmark",55.685712,12.565366000000001,2016-07-25,,2016.0,,2016.0,POINT (12.565366 55.685712)
589,098,Tarm Apotek,6,Storegade 27,6880.0,09-12-1851 00:00,,1082.0,760.0,1082.0,"Storegade 27, 6880 Denmark",55.907132,8.520984,1851-09-12,,1851.0,,2008.0,POINT (8.520984 55.907132)
591,357-1,Tarup Apotek,7,Rugvang 36-40,5210.0,01.09.2016,,1083.0,461.0,1083.0,"Rugvang 36-40, 5210 Denmark",55.410402399999995,10.3411862,2016-01-09,,2016.0,,2016.0,POINT (10.3411862 55.4104024)
592,218-2,Terndrup Apotek,7,Hadsundvej 7,9575.0,"01Aug2016 0:00:00,000",,1081.0,840.0,1081.0,"Hadsundvej 7, 9575 Denmark",56.813472999999995,10.058211,2016-08-01,,2016.0,,2016.0,POINT (10.058211 56.81347299999999)
594,247,Thisted Løve Apotek,6,Sydhavnsvej 11,7700.0,"01Jan1914 0:00:00,000",,1081.0,787.0,1081.0,"Sydhavnsvej 11, 7700 Denmark",56.951526,8.693209,1914-01-01,,1914.0,,2008.0,POINT (8.693209 56.951526)
595,039,Thisted Svane Apotek,6,Storegade 5,7700.0,01-01-1753 00:00,,1081.0,787.0,1081.0,"Storegade 5, 7700 Denmark",56.9547934,8.6944703,1753-01-01,,1753.0,,2008.0,POINT (8.694470300000001 56.9547934)
596,064-A1,Thyborøn Apoteksudsalg,8,Bredgade 7,7680.0,01.01.2000,,1082.0,665.0,1082.0,"Bredgade 7, 7680 Denmark",56.704533999999995,8.219389,2000-01-01,,2000.0,,2008.0,POINT (8.219389 56.704534)
597,366-1,Tilst Apotek,7,Agerøvej 7,8381.0,"27Jun2016 0:00:00,000",,1082.0,751.0,1082.0,"Agerøvej 7, 8381 Denmark",56.182396,10.104932000000002,2016-06-27,,2016.0,,2016.0,POINT (10.104932 56.182396)
600,301,Tinglev Apotek,6,Jernbanegade 1,6360.0,01-01-1897 00:00,,1083.0,580.0,1083.0,"Jernbanegade 1, 6360 Denmark",54.936593,9.257234,1897-01-01,,1897.0,,2008.0,POINT (9.257234 54.936593)
601,295,Toftlund Apotek,6,Søndergade 2,6520.0,01-12-1876 00:00,,1083.0,550.0,1083.0,"Søndergade 2, 6520 Denmark",55.192502000000005,9.063822,1876-01-12,,1876.0,,2008.0,POINT (9.063822 55.192502)
602,123-1,Tommerup Apotek filial af Odense Bellinge Apotek,7,Tallerupvej 15,5690.0,"01Jul2015 0:00:00,000",,1083.0,420.0,1083.0,"Tallerupvej 15, 5690 Denmark",55.348254000000004,10.180457,2015-07-01,,2015.0,,2015.0,POINT (10.180457 55.348254)
603,241-1,Tranbjerg Apotek,7,Kirketorvet 18,8310.0,"04Apr2016 0:00:00,000",,1082.0,751.0,1082.0,"Kirketorvet 18, 8310 Denmark",56.090326,10.138172,2016-04-04,,2016.0,,2016.0,POINT (10.138172 56.090326)
606,170-2,Trekroner Løve Apotek,7,Trekroner Centervej 59-61,4000.0,"01Jul2015 0:00:00,000",,1085.0,265.0,1085.0,"Trekroner Centervej 59-61, 4000 Denmark",55.648050399999995,12.1232832,2015-07-01,,2015.0,,2015.0,POINT (12.1232832 55.6480504)
607,370-2,Tune Apotek,7,Tune Center 3B,4030.0,"01Dec2015 0:00:00,000",,1085.0,253.0,1085.0,"Tune Center 3B, 4030 Denmark",55.595661,12.176066,2015-12-01,,2015.0,,2015.0,POINT (12.176066 55.595661)
609,119-1,Tølløse Apotek,7,Vestergade 70,4340.0,"27Mar2017 0:00:00,000",,1085.0,316.0,1085.0,"Vestergade 70, 4340 Denmark",55.6122248,11.7636274,2017-03-27,,2017.0,,2017.0,POINT (11.7636274 55.6122248)
611,302,Tønder Løve Apotek,6,Storegade 28,6270.0,01-01-1753 00:00,,1083.0,550.0,1083.0,"Storegade 28, 6270 Denmark",54.935097,8.869036999999999,1753-01-01,,1753.0,,2008.0,POINT (8.869036999999999 54.935097)
612,156-2,Tørring Apotek,7,Bredgade 10,7160.0,"01May2016 0:00:00,000",,1082.0,766.0,1082.0,"Bredgade 10, 7160 Denmark",55.850590000000004,9.481601,2016-05-01,,2016.0,,2016.0,POINT (9.481601 55.85059)
614,323,Tårnby Apotek,6,Kamillevej 4,2770.0,"01Jan1929 0:00:00,000",,1084.0,185.0,1084.0,"Kamillevej 4, 2770 Denmark",55.632714,12.622263,1929-01-01,,1929.0,,2008.0,POINT (12.622263 55.632714)
615,323-3,Tårnby Torv Apotek,7,Tårnby Torv 9,2770.0,"01Jun2018 0:00:00,000",,1084.0,185.0,1084.0,"Tårnby Torv 9, 2770 Denmark",55.630759999999995,12.600468,2018-06-01,,2018.0,,2018.0,POINT (12.600468 55.63076)
617,252,Taastrup Apotek,6,Taastrup Hovedgade 60,2630.0,"01Jan1908 0:00:00,000",,1084.0,169.0,1084.0,"Taastrup Hovedgade 60, 2630 Denmark",55.65025,12.301525,1908-01-01,,1908.0,,2008.0,POINT (12.301525 55.65025)
619,017-2,Taastrup Torv Apotek,7,Taastrup Torv 8,2630.0,"17Nov2015 0:00:00,000",,1084.0,169.0,1084.0,"Taastrup Torv 8, 2630 Denmark",55.651931000000005,12.30245,2015-11-17,,2015.0,,2015.0,POINT (12.30245 55.651931)
620,156,Uldum Apotek,6,Søndergade 18,7171.0,01-01-1873 00:00,,1082.0,766.0,1082.0,"Søndergade 18, 7171 Denmark",55.84644300000001,9.58943,1873-01-01,,1873.0,,2008.0,POINT (9.58943 55.84644300000001)
621,120,Ulfborg Apotek,13,Bredgade 9,6990.0,01-01-1871 00:00,,1082.0,661.0,1082.0,"Bredgade 9, 6990 Denmark",56.27217099999999,8.322184,1871-01-01,,1871.0,,2008.0,POINT (8.322184 56.27217099999999)
624,367-1,Ullerød Apotek,7,Frederiksværksgade 115,3400.0,"31Oct2016 0:00:00,000",,1084.0,219.0,1084.0,"Frederiksværksgade 115, 3400 Denmark",55.935954599999995,12.2922046,2016-10-31,,2016.0,,2016.0,POINT (12.2922046 55.9359546)
625,304,Ulve Apoteket - Kolding Sønderbro,6,Søndergade 7,6000.0,"01Jan1921 0:00:00,000",,1083.0,621.0,1083.0,"Søndergade 7, 6000 Denmark",55.4884032,9.4731474,1921-01-01,,1921.0,,2008.0,POINT (9.4731474 55.4884032)
626,304-1,Ulve Apoteket - Munkebo,7,Palmealle 2,6000.0,"01Oct2018 0:00:00,000",,1083.0,621.0,1083.0,"Palmealle 2, 6000 Denmark",55.501303,9.456505,2018-10-01,,2018.0,,2018.0,POINT (9.456505 55.501303)
628,310-A1,Valby Langgade Apoteksudsalg,8,Valby Langgade 195 A,2500.0,31.03.1992,"31May2004 0:00:00,000",13.0,101.0,,"Valby Langgade 195 A, 2500 Denmark",55.66591629999999,12.5109589,1992-03-31,2004-05-31,1992.0,2004.0,2008.0,POINT (12.5109589 55.66591629999999)
629,195-2,Valdemarsgade Apotek,7,Valdemarsgade 69,4760.0,"15Feb2016 0:00:00,000",,1085.0,390.0,1085.0,"Valdemarsgade 69, 4760 Denmark",55.010835,11.912671000000001,2016-02-15,,2016.0,,2016.0,POINT (11.912671 55.010835)
630,355-4,Vallensbæk Apotek,7,Vallensbæk Stationstorv 60,2665.0,"01Apr2020 0:00:00,000",,1084.0,187.0,1084.0,"Vallensbæk Stationstorv 60, 2665 Denmark",55.62323000000001,12.388825,2020-04-01,,2020.0,,2020.0,POINT (12.388825 55.62323000000001)
633,286-2,Vamdrup Apotek,7,Torvet 6,6580.0,25.02.2015,,1083.0,621.0,1083.0,"Torvet 6, 6580 Denmark",55.425942000000006,9.283247,2015-02-25,,2015.0,,2015.0,POINT (9.283246999999999 55.42594200000001)
634,215-A1,Vangede Apoteksudsalg,8,Vangede Bygade 77,2820.0,01.05.2016,,1084.0,157.0,1084.0,"Vangede Bygade 77, 2820 Denmark",55.749743,12.518417999999999,2016-01-05,,2016.0,,2016.0,POINT (12.518418 55.749743)
635,343,Vanløse Løve Apotek,6,"Vanløse Torv 1, st. 123",2720.0,"01Jan1937 0:00:00,000",,1084.0,101.0,1084.0,"Vanløse Torv 1, st. 123, 2720 Denmark",55.708988,12.583695,1937-01-01,,1937.0,,2008.0,POINT (12.583695 55.708988)
636,051,Varde Apotek,6,Vestergade 3,6800.0,01-01-1800 00:00,,1083.0,573.0,1083.0,"Vestergade 3, 6800 Denmark",55.620822,8.47965,1800-01-01,,1800.0,,2008.0,POINT (8.479649999999999 55.620822)
637,051-1,Varde Østervold Apotek,7,Østervold 5,6800.0,"20Feb2017 0:00:00,000",,1083.0,573.0,1083.0,"Østervold 5, 6800 Denmark",55.62373,8.482689,2017-02-20,,2017.0,,2017.0,POINT (8.482689000000001 55.62373)
638,200,Vejen Apotek,6,Mindevej 1,6600.0,"01Jan1906 0:00:00,000",,1083.0,575.0,1083.0,"Mindevej 1, 6600 Denmark",55.474883999999996,9.138007,1906-01-01,,1906.0,,2008.0,POINT (9.138007 55.474884)
639,200-1,Vejen Trolde Apotek,7,Rådhuspassagen 1,6600.0,"17Aug2017 0:00:00,000",,1083.0,575.0,1083.0,"Rådhuspassagen 1, 6600 Denmark",55.476881999999996,9.137087,2017-08-17,,2017.0,,2017.0,POINT (9.137086999999999 55.476882)
641,234,Vejle Gorms Apotek,6,Vestergade 29,7100.0,"01Jan1910 0:00:00,000",,1083.0,630.0,1083.0,"Vestergade 29, 7100 Denmark",55.7138989,9.536930499999999,1910-01-01,,1910.0,,2008.0,POINT (9.536930499999999 55.7138989)
642,036,Vejle Løve Apotek,6,Søndergade 29,7100.0,01-01-1753 00:00,,1083.0,630.0,1083.0,"Søndergade 29, 7100 Denmark",55.70608299999999,9.532766,1753-01-01,,1753.0,,2008.0,POINT (9.532766000000001 55.70608299999999)
643,271,Vejle St. Thomas Apotek,6,Nørretorv 1 B,7100.0,"01Jan1917 0:00:00,000",,1083.0,630.0,1083.0,"Nørretorv 1 B, 7100 Denmark",55.71133670000001,9.536648300000001,1917-01-01,,1917.0,,2008.0,POINT (9.536648300000001 55.71133670000001)
644,022-A1,Vemmelev Apoteksudsalg,8,Akacievej 2-4,4241.0,18.10.2017,,1085.0,330.0,1085.0,"Akacievej 2-4, 4241 Denmark",55.363907700000006,11.2610896,2017-10-18,,2017.0,,2017.0,POINT (11.2610896 55.36390770000001)
645,178-2,Veri Apotek,7,Frijsenborgvej 5,8240.0,"02Nov2015 0:00:00,000",,1082.0,751.0,1082.0,"Frijsenborgvej 5, 8240 Denmark",56.18960799999999,10.215024,2015-11-02,,2015.0,,2015.0,POINT (10.215024 56.18960799999999)
647,223-1,Vesterbrogades Apotek,7,Vesterbrogade 20,7000.0,"22Aug2016 0:00:00,000",,1083.0,607.0,1083.0,"Vesterbrogade 20, 7000 Denmark",55.569168000000005,9.747069,2016-08-22,,2016.0,,2016.0,POINT (9.747069 55.569168)
648,052-1,Vestergade Apotek,7,Vestergade 28,5800.0,"05Sep2016 0:00:00,000",,1083.0,450.0,1083.0,"Vestergade 28, 5800 Denmark",55.316777,10.790248,2016-09-05,,2016.0,,2016.0,POINT (10.790248 55.316777)
653,131,Viborg Løve Apotek,6,Sct. Mathias Gade 66 st.,8800.0,01-01-1877 00:00,,1082.0,791.0,1082.0,"Sct. Mathias Gade 66 st., 8800 Denmark",56.4532,9.402000000000001,1877-01-01,,1877.0,,2008.0,POINT (9.402000000000001 56.4532)
654,003-1,Viborg Rådhus Apotek,7,Farvervej 2G,8800.0,"01Jun2017 0:00:00,000",,1082.0,791.0,1082.0,"Farvervej 2G, 8800 Denmark",56.460712,9.398336,2017-06-01,,2017.0,,2017.0,POINT (9.398336 56.460712)
655,270,Viborg Sct. Mathias Apotek,6,"Sct. Mathiasgade 14, Postboks 115",8800.0,"01Jan1917 0:00:00,000","31Aug2001 0:00:00,000",76.0,,,"Sct. Mathiasgade 14, Postboks 115, 8800 Denmark",56.4532,9.402000000000001,1917-01-01,2001-08-31,1917.0,2001.0,2008.0,POINT (9.402000000000001 56.4532)
656,003,Viborg Svane Apotek,6,Lille Sct. Peder Stræde 10-12,8800.0,01-01-1753 00:00,1,1082.0,791.0,1082.0,"Lille Sct. Peder Stræde 10-12, 8800 Denmark",56.4478406,9.405651400000002,1753-01-01,,1753.0,,2008.0,POINT (9.405651400000002 56.4478406)
657,180-A2,Viby Apoteksudsalg,8,Søndergade 8 A,4130.0,01.10.2014,,1085.0,265.0,1085.0,"Søndergade 8 A, 4130 Denmark",55.549901899999995,12.025992599999999,2014-01-10,,2014.0,,2014.0,POINT (12.0259926 55.54990189999999)
658,038-1,Videbæk Apotek,7,Bredgade 32,6920.0,"01May2009 0:00:00,000",,1082.0,760.0,1082.0,"Bredgade 32, 6920 Denmark",56.091331999999994,8.6306,2009-05-01,,2009.0,,2009.0,POINT (8.630599999999999 56.09133199999999)
660,062-A2,Vig Apoteksudsalg,8,Vig Hovedgade 14,4560.0,30.08.2013,,1085.0,306.0,1085.0,"Vig Hovedgade 14, 4560 Denmark",55.851656000000006,11.580184,2013-08-30,,2013.0,,2013.0,POINT (11.580184 55.85165600000001)
661,246,Vildbjerg Apotek,6,Søndergade 7,7480.0,"01Jan1914 0:00:00,000",,1082.0,657.0,1082.0,"Søndergade 7, 7480 Denmark",56.196415,8.766971,1914-01-01,,1914.0,,2008.0,POINT (8.766971 56.196415)
663,275-1,Vinderup Apotek,7,Søndergade 7,7830.0,"01Sep2012 0:00:00,000",,1082.0,661.0,1082.0,"Søndergade 7, 7830 Denmark",56.481101,8.779355,2012-09-01,,2012.0,,2012.0,POINT (8.779355000000001 56.481101)
664,234-1,Vindinggård Apotek,7,Vindinggård Centeret 7B,7100.0,"08Dec2017 0:00:00,000",,1083.0,630.0,1083.0,"Vindinggård Centeret 7B, 7100 Denmark",55.7093,9.5357,2017-12-08,,2017.0,,2017.0,POINT (9.5357 55.7093)
666,349,Virum Apotek,13,Frederiksdalsvej 73,2830.0,"01Jan1950 0:00:00,000",,1084.0,173.0,1084.0,"Frederiksdalsvej 73, 2830 Denmark",55.795311,12.473014,1950-01-01,,1950.0,,2008.0,POINT (12.473014 55.795311)
667,189-2,Vissenbjerg Apotek,7,Østergade 11,5492.0,"18Sep2017 0:00:00,000",,1083.0,420.0,1083.0,"Østergade 11, 5492 Denmark",55.385161,10.136660000000001,2017-09-18,,2017.0,,2017.0,POINT (10.13666 55.385161)
670,092-2,Vodskov Apotek,7,Vodskovvej 41,9310.0,"01Jul2015 0:00:00,000",,1081.0,851.0,1081.0,"Vodskovvej 41, 9310 Denmark",57.104704000000005,10.029508,2015-07-01,,2015.0,,2015.0,POINT (10.029508 57.10470400000001)
672,311,Vojens Apotek,6,Rådhuscentret 11A,6500.0,"01Jan1922 0:00:00,000",,1083.0,510.0,1083.0,"Rådhuscentret 11A, 6500 Denmark",55.24603199999999,9.291409,1922-01-01,,1922.0,,2008.0,POINT (9.291409 55.24603199999999)
673,032,Vordingborg Apotek,13,Voldgade 20,4760.0,01-01-1753 00:00,,1085.0,390.0,1085.0,"Voldgade 20, 4760 Denmark",55.00956,11.909083,1753-01-01,,1753.0,,2008.0,POINT (11.909083 55.00956)
675,172-1,Vrå Apotek,7,Jernbanegade 6,9760.0,"01Sep2013 0:00:00,000",,1081.0,860.0,1081.0,"Jernbanegade 6, 9760 Denmark",57.353965,9.942166,2013-09-01,,2013.0,,2013.0,POINT (9.942166 57.353965)
676,362,Værløse Apotek,6,Bymidten 13,3500.0,"01Jan1967 0:00:00,000",,1084.0,190.0,1084.0,"Bymidten 13, 3500 Denmark",55.784539,12.373717999999998,1967-01-01,,1967.0,,2008.0,POINT (12.373718 55.784539)
677,202-1,Waterfront Apotek Hellerup,7,Philip Heymans Alle 17,2900.0,"01Mar2017 0:00:00,000",,1084.0,157.0,1084.0,"Philip Heymans Alle 17, 2900 Denmark",55.725991,12.580248,2017-03-01,,2017.0,,2017.0,POINT (12.580248 55.725991)
678,410,Webapoteket / Gazelle Online Apotek,6,Bavne Allé 25,8370.0,"13Dec2016 0:00:00,000",,1082.0,710.0,1082.0,"Bavne Allé 25, 8370 Denmark",56.320519999999995,10.079663,2016-12-13,,2016.0,,2016.0,POINT (10.079663 56.32051999999999)
680,368-1,Ølby Apotek,7,Ølby Center 25,4600.0,01.01.1992,,1085.0,259.0,1085.0,"Ølby Center 25, 4600 Denmark",55.458,12.1821,1992-01-01,,1992.0,,2008.0,POINT (12.1821 55.458)
681,098-1,Ølgod Apotek,7,Torvet 4,6870.0,"01Oct2010 0:00:00,000",,1083.0,573.0,1083.0,"Torvet 4, 6870 Denmark",55.80749399999999,8.619919,2010-10-01,,2010.0,,2010.0,POINT (8.619918999999999 55.80749399999999)
683,369-1,Ølstykke Apotek,7,Rådhus Alle 9,3650.0,"01Nov2019 0:00:00,000",,1084.0,240.0,1084.0,"Rådhus Alle 9, 3650 Denmark",55.792636,12.156717,2019-11-01,,2019.0,,2019.0,POINT (12.156717 55.792636)
