,Unnamed: 0,ApotekNr,Navn,TypeID,Adresse,PostNr,Startdato,Slutdato,amt,Kommune,Region,Adresse_v2,latitudes,longitudes,dato,year,dummy,Stdato,Sldato,Styear,Slyear,geometry,test
568,568,013-A2,Søllested Apoteksudsalg,8,Jernbanegade 18,4920.0,13Oct2001 0:00:00.000,01May2012 0:00:00.000,1085.0,360.0,,"Jernbanegade 18, 4920 Denmark",54.811046,11.268336,2001-10-13,2001.0,2008.0,2001-10-13,2012-05-01,2001.0,2012.0,POINT (11.268336 54.811046),1.375798058548204
569,569,285,Sønderborg Jernbane Apotek,6,Jernbanegade 10,6400.0,01-01-1799 00:00,,1083.0,540.0,1083.0,"Jernbanegade 10, 6400 Denmark",54.910436,9.793249000000001,1799-01-01,1799.0,2008.0,1799-01-01,,1799.0,,POINT (9.793249000000001 54.910436),2.6669300892599344
570,570,298,"Sønderborg Løve Apotek, Center Øst",6,Grundtvigs Allé 179,6400.0,01-01-1753 00:00,,1083.0,540.0,1083.0,"Grundtvigs Allé 179, 6400 Denmark",54.921094999999994,9.808285,1753-01-01,1753.0,2008.0,1753-01-01,,1753.0,,POINT (9.808285 54.92109499999999),2.6495194231522463
571,571,298-2,"Sønderborg Løve Apotek, Perlegade",7,Perlegade 28,6400.0,06Oct2016 0:00:00.000,,1083.0,540.0,1083.0,"Perlegade 28, 6400 Denmark",54.910968999999994,9.791321,2016-10-06,2016.0,2016.0,2016-10-06,,2016.0,,POINT (9.791321 54.91096899999999),2.6686322082484524
572,572,121-1,Søndersø Apotek,7,Toftekær 2,5471.0,01Jun2015 0:00:00.000,,1083.0,480.0,1083.0,"Toftekær 2, 5471 Denmark",55.481928,10.252628999999999,2015-06-01,2015.0,2015.0,2015-06-01,,2015.0,,POINT (10.252629 55.481928),2.10830704778787
573,573,165,Søndersø Apotek,6,Odensevej 23,5471.0,01-01-1881 00:00,01Jun2015 0:00:00.000,1083.0,480.0,1083.0,"Odensevej 23, 5471 Denmark",55.484384,10.251017,1881-01-01,1881.0,2008.0,1881-01-01,2015-06-01,1881.0,2015.0,POINT (10.251017 55.484384),2.1097117121976656
574,574,112-1,Søtorvet Apotek,7,Søtorvet 1,8600.0,25Jul2016 0:00:00.000,,1082.0,740.0,1082.0,"Søtorvet 1, 8600 Denmark",55.685712,12.565366000000001,2016-07-25,2016.0,2016.0,2016-07-25,,2016.0,,POINT (12.565366 55.685712),0.2136753037788888
575,575,098,Tarm Apotek,6,Storegade 27,6880.0,09-12-1851 00:00,,1082.0,760.0,1082.0,"Storegade 27, 6880 Denmark",55.907132,8.520984,1851-09-12,1851.0,2008.0,1851-09-12,,1851.0,,POINT (8.520984 55.907132),3.840896118283466
576,576,357-1,Tarup Apotek,7,Rugvang 36-40,5210.0,,,1083.0,461.0,1083.0,"Rugvang 36-40, 5210 Denmark",55.41042579999999,10.3402796,,,2008.0,,,,,POINT (10.3402796 55.41042579999999),2.028398623332308
577,577,218-2,Terndrup Apotek,7,Hadsundvej 7,9575.0,01Aug2016 0:00:00.000,,1081.0,840.0,1081.0,"Hadsundvej 7, 9575 Denmark",56.813472999999995,10.058211,2016-08-01,2016.0,2016.0,2016-08-01,,2016.0,,POINT (10.058211 56.81347299999999),2.570564319743232
578,578,218-A1,Terndrup Apoteksudsalg,8,Hadsundvej 7,9575.0,,01Aug2016 0:00:00.000,1081.0,840.0,1081.0,"Hadsundvej 7, 9575 Denmark",56.813472999999995,10.058211,,,2008.0,,2016-08-01,,2016.0,POINT (10.058211 56.81347299999999),2.570564319743232
579,579,247,Thisted Løve Apotek,6,Sydhavnsvej 11,7700.0,01Jan1914 0:00:00.000,,1081.0,787.0,1081.0,"Sydhavnsvej 11, 7700 Denmark",56.951526,8.693209,1914-01-01,1914.0,2008.0,1914-01-01,,1914.0,,POINT (8.693209 56.951526),3.88281004381363
580,580,039,Thisted Svane Apotek,6,Storegade 5,7700.0,01-01-1753 00:00,,1081.0,787.0,1081.0,"Storegade 5, 7700 Denmark",56.9547934,8.6944703,1753-01-01,1753.0,2008.0,1753-01-01,,1753.0,,POINT (8.694470300000001 56.9547934),3.8827123001266064
581,581,064-A1,Thyborøn Apoteksudsalg,8,Bredgade 7,7680.0,,,1082.0,665.0,1082.0,"Bredgade 7, 7680 Denmark",56.704533999999995,8.219389,,,2008.0,,,,,POINT (8.219389 56.704534),4.265071162599282
582,582,366-1,Tilst Apotek,7,Agerøvej 7,8381.0,27Jun2016 0:00:00.000,,1082.0,751.0,1082.0,"Agerøvej 7, 8381 Denmark",56.182396,10.104932000000002,2016-06-27,2016.0,2016.0,2016-06-27,,2016.0,,POINT (10.104932 56.182396),2.309434326429957
583,583,366-A1,Tilst Apoteksudsalg,8,Agerøvej 7,8381.0,,26Jun2016 0:00:00.000,1082.0,751.0,1082.0,"Agerøvej 7, 8381 Denmark",56.182396,10.104932000000002,,,2008.0,,2016-06-26,,2016.0,POINT (10.104932 56.182396),2.309434326429957
584,584,078-1,Tinghus Apoteket,7,Østergade 13,7400.0,01Jul2015 0:00:00.000,01Apr2020 0:00:00.000,1082.0,657.0,1082.0,"Østergade 13, 7400 Denmark",56.13606600000001,8.978050999999999,2015-07-01,2015.0,2015.0,2015-07-01,2020-04-01,2015.0,2020.0,POINT (8.978050999999999 56.13606600000001),3.409536997224112
585,585,301,Tinglev Apotek,6,Jernbanegade 1,6360.0,01-01-1897 00:00,,1083.0,580.0,1083.0,"Jernbanegade 1, 6360 Denmark",54.936593,9.257234,1897-01-01,1897.0,2008.0,1897-01-01,,1897.0,,POINT (9.257234 54.936593),3.1790496961768304
586,586,295,Toftlund Apotek,6,Søndergade 2,6520.0,01-12-1876 00:00,,1083.0,550.0,1083.0,"Søndergade 2, 6520 Denmark",55.192502000000005,9.063822,1876-01-12,1876.0,2008.0,1876-01-12,,1876.0,,POINT (9.063822 55.192502),3.322434573061296
587,587,123-1,Tommerup Apotek filial af Odense Bellinge Apotek,7,Tallerupvej 15,5690.0,01Jul2015 0:00:00.000,,1083.0,420.0,1083.0,"Tallerupvej 15, 5690 Denmark",55.348254000000004,10.180457,2015-07-01,2015.0,2015.0,2015-07-01,,2015.0,,POINT (10.180457 55.348254),2.1949914879661825
588,588,241-1,Tranbjerg Apotek,7,Kirketorvet 18,8310.0,04Apr2016 0:00:00.000,,1082.0,751.0,1082.0,"Kirketorvet 18, 8310 Denmark",56.090326,10.138172,2016-04-04,2016.0,2016.0,2016-04-04,,2016.0,,POINT (10.138172 56.090326),2.257594962537123
589,589,241-A3,Tranbjerg Apoteksudsalg,8,Center Syd,8310.0,,04Apr2016 0:00:00.000,1082.0,751.0,1082.0,"Center Syd, 8310 Denmark",55.6149203,12.4741258,,,2008.0,,2016-04-04,,2016.0,POINT (12.4741258 55.6149203),0.1274111983631339
590,590,170-A1,Trekroner Apoteksudsalg,8,Trekroner Centervej 55,4000.0,01Aug2008 0:00:00.000,01Jul2015 0:00:00.000,1085.0,265.0,1085.0,"Trekroner Centervej 55, 4000 Denmark",55.648527,12.132192,2008-08-01,2008.0,2008.0,2008-08-01,2015-07-01,2008.0,2015.0,POINT (12.132192 55.648527),0.2216469516551042
591,591,170-2,Trekroner Løve Apotek,7,Trekroner Centervej 59-61,4000.0,01Jul2015 0:00:00.000,,1085.0,265.0,1085.0,"Trekroner Centervej 59-61, 4000 Denmark",55.648374,12.1305855,2015-07-01,2015.0,2015.0,2015-07-01,,2015.0,,POINT (12.1305855 55.648374),0.2232579418301842
592,592,370-2,Tune Apotek,7,Tune Center 3B,4030.0,01Dec2015 0:00:00.000,,1085.0,253.0,1085.0,"Tune Center 3B, 4030 Denmark",55.595661,12.176066,2015-12-01,2015.0,2015.0,2015-12-01,,2015.0,,POINT (12.176066 55.595661),0.18776354611585297
593,593,370-1-A2,Tune Apoteksudsalg,8,Tune Center 3 B,4030.0,,30Nov2015 0:00:00.000,1085.0,265.0,1085.0,"Tune Center 3 B, 4030 Denmark",55.5957025,12.178235699999998,,,2008.0,,2015-11-30,,2015.0,POINT (12.1782357 55.5957025),0.18569869274914294
594,594,119-1,Tølløse Apotek,7,Vestergade 70,4340.0,27Mar2017 0:00:00.000,,1085.0,316.0,1085.0,"Vestergade 70, 4340 Denmark",55.6122248,11.7636274,2017-03-27,2017.0,2017.0,2017-03-27,,2017.0,,POINT (11.7636274 55.6122248),0.5917273914619801
595,595,119-A1,Tølløse Apoteksudsalg,8,Jernbanevej 18,4340.0,,27Mar2017 0:00:00.000,1085.0,316.0,1085.0,"Jernbanevej 18, 4340 Denmark",55.612126,11.772283,,,2008.0,,2017-03-27,,2017.0,POINT (11.772283 55.612126),0.5831039429535699
596,596,302,Tønder Løve Apotek,6,Storegade 28,6270.0,01-01-1753 00:00,,1083.0,550.0,1083.0,"Storegade 28, 6270 Denmark",54.935097,8.869036999999999,1753-01-01,1753.0,2008.0,1753-01-01,,1753.0,,POINT (8.869036999999999 54.935097),3.558550809648924
597,597,156-2,Tørring Apotek,7,Bredgade 10,7160.0,01May2016 0:00:00.000,,1082.0,766.0,1082.0,"Bredgade 10, 7160 Denmark",55.850590000000004,9.481601,2016-05-01,2016.0,2016.0,2016-05-01,,2016.0,,POINT (9.481601 55.85059),2.8786436803835245
598,598,156-A1,Tørring Apoteksudsalg,8,Bredgade 10,7160.0,,01May2016 0:00:00.000,1082.0,766.0,1082.0,"Bredgade 10, 7160 Denmark",55.850590000000004,9.481601,,,2008.0,,2016-05-01,,2016.0,POINT (9.481601 55.85059),2.8786436803835245
599,599,323,Tårnby Apotek,6,Kamillevej 4,2770.0,01Jan1929 0:00:00.000,,1084.0,185.0,1084.0,"Kamillevej 4, 2770 Denmark",55.632714,12.622263,1929-01-01,1929.0,2008.0,1929-01-01,,1929.0,,POINT (12.622263 55.632714),0.26962049370179586
600,600,323-3,Tårnby Torv Apotek,7,Tårnby Torv 9,2770.0,01Jun2018 0:00:00.000,,1084.0,185.0,1084.0,"Tårnby Torv 9, 2770 Denmark",55.630759999999995,12.600468,2018-06-01,2018.0,2018.0,2018-06-01,,2018.0,,POINT (12.600468 55.63076),0.24811324439658586
601,601,323-A2,Tårnby Torv Apoteksudsalg,8,Tårnby Torv 9,2770.0,,01Jun2018 0:00:00.000,1084.0,185.0,1084.0,"Tårnby Torv 9, 2770 Denmark",55.630759999999995,12.600468,,,2008.0,,2018-06-01,,2018.0,POINT (12.600468 55.63076),0.24811324439658586
602,602,252,Taastrup Apotek,6,Taastrup Hovedgade 60,2630.0,01Jan1908 0:00:00.000,,1084.0,169.0,1084.0,"Taastrup Hovedgade 60, 2630 Denmark",55.65025,12.301525,1908-01-01,1908.0,2008.0,1908-01-01,,1908.0,,POINT (12.301525 55.65025),0.052544710447389925
603,603,252-3,Taastrup Apotek - City 2,7,"City 2, 141 plan 1",2630.0,11Jan2016 0:00:00.000,10Dec2019 0:00:00.000,1084.0,169.0,1084.0,"City 2, 141 plan 1, 2630 Denmark",55.6517,12.2922,2016-01-11,2016.0,2016.0,2016-01-11,2019-12-10,2016.0,2019.0,POINT (12.2922 55.6517),0.06168313887117064
604,604,017-2,Taastrup Torv Apotek,7,Taastrup Torv 8,2630.0,17Nov2015 0:00:00.000,,1084.0,169.0,1084.0,"Taastrup Torv 8, 2630 Denmark",55.651931000000005,12.30245,2015-11-17,2015.0,2015.0,2015-11-17,,2015.0,,POINT (12.30245 55.651931),0.05144952783068028
605,605,156,Uldum Apotek,6,Søndergade 18,7171.0,01-01-1873 00:00,,1082.0,766.0,1082.0,"Søndergade 18, 7171 Denmark",55.84644300000001,9.58943,1873-01-01,1873.0,2008.0,1873-01-01,,1873.0,,POINT (9.58943 55.84644300000001),2.770782202784261
606,606,120,Ulfborg Apotek,13,Bredgade 9,6990.0,01-01-1871 00:00,,1082.0,661.0,1082.0,"Bredgade 9, 6990 Denmark",56.27217099999999,8.322184,1871-01-01,1871.0,2008.0,1871-01-01,,1871.0,,POINT (8.322184 56.27217099999999),4.078248948356388
607,607,152-A2,Ullerslev Apoteksudsalg,8,Ullerslev centret,5540.0,,01Jul2016 0:00:00.000,1083.0,450.0,1083.0,"Ullerslev centret, 5540 Denmark",55.360193200000005,10.6661058,,,2008.0,,2016-07-01,,2016.0,POINT (10.6661058 55.3601932),1.7134069348725296
608,608,367-1,Ullerød Apotek,7,Frederiksværksgade 115,3400.0,31Oct2016 0:00:00.000,,1084.0,219.0,1084.0,"Frederiksværksgade 115, 3400 Denmark",55.935954599999995,12.2922046,2016-10-31,2016.0,2016.0,2016-10-31,,2016.0,,POINT (12.2922046 55.9359546),0.2861260530264879
609,609,304,Ulve Apoteket - Kolding Sønderbro,6,Søndergade 7,6000.0,01Jan1921 0:00:00.000,,1083.0,621.0,1083.0,"Søndergade 7, 6000 Denmark",55.4884032,9.4731474,1921-01-01,1921.0,2008.0,1921-01-01,,1921.0,,POINT (9.4731474 55.4884032),2.8854489628032582
610,610,304-1,Ulve Apoteket - Munkebo,7,Palmealle 2,6000.0,01Oct2018 0:00:00.000,,1083.0,621.0,1083.0,"Palmealle 2, 6000 Denmark",55.501303,9.456505,2018-10-01,2018.0,2018.0,2018-10-01,,2018.0,,POINT (9.456505 55.501303),2.901344576333704
611,611,197-A1,Valby Langgade Apoteksudsalg,8,Valby Langgade 195 A,2500.0,,01Jun2011 0:00:00.000,,,,"Valby Langgade 195 A, 2500 Denmark",55.66601899999999,12.5080019,,,2008.0,,2011-06-01,,2011.0,POINT (12.5080019 55.66601899999999),0.15459936743922914
613,613,195-2,Valdemarsgade Apotek,7,Valdemarsgade 69,4760.0,15Feb2016 0:00:00.000,,1085.0,390.0,1085.0,"Valdemarsgade 69, 4760 Denmark",55.010835,11.912671000000001,2016-02-15,2016.0,2016.0,2016-02-15,,2016.0,,POINT (11.912671 55.010835),0.781922975501424
614,614,355-4,Vallensbæk Apotek,7,Vallensbæk Stationstorv 60,2665.0,01Apr2020 0:00:00.000,,1084.0,187.0,1084.0,"Vallensbæk Stationstorv 60, 2665 Denmark",55.62323000000001,12.388825,2020-04-01,2020.0,2020.0,2020-04-01,,2020.0,,POINT (12.388825 55.62323000000001),0.048393610693971675
615,615,359-1,Vallensbæk Apotek,7,Vallensbæk Stationstorv 60,2665.0,,01Apr2020 0:00:00.000,1084.0,187.0,1084.0,"Vallensbæk Stationstorv 60, 2665 Denmark",55.62323000000001,12.388825,,,2008.0,,2020-04-01,,2020.0,POINT (12.388825 55.62323000000001),0.048393610693971675
616,616,155,Vamdrup Apotek,6,Søndergade 18,6580.0,01-01-1894 00:00,01Jul2008 0:00:00.000,1083.0,621.0,1083.0,"Søndergade 18, 6580 Denmark",55.424615,9.280116,1894-01-01,1894.0,2008.0,1894-01-01,2008-07-01,1894.0,2008.0,POINT (9.280116 55.424615),3.0823148793466904
617,617,286-2,Vamdrup Apotek,7,Torvet 6,6580.0,,,1083.0,621.0,1083.0,"Torvet 6, 6580 Denmark",55.425942000000006,9.283247,,,2008.0,,,,,POINT (9.283246999999999 55.42594200000001),3.079093108025154
618,618,215-A1,Vangede Apoteksudsalg,8,Vangede Bygade 77,2820.0,,,1084.0,157.0,1084.0,"Vangede Bygade 77, 2820 Denmark",55.749743,12.518417999999999,,,2008.0,,,,,POINT (12.518418 55.749743),0.18927575959430123
619,619,343,Vanløse Løve Apotek,6,"Vanløse Torv 1, st. 123",2720.0,01Jan1937 0:00:00.000,,1084.0,101.0,1084.0,"Vanløse Torv 1, st. 123, 2720 Denmark",55.6836,12.4871,1937-01-01,1937.0,2008.0,1937-01-01,,1937.0,,POINT (12.4871 55.6836),0.13612694597690708
620,620,051,Varde Apotek,6,Vestergade 3,6800.0,01-01-1800 00:00,,1083.0,573.0,1083.0,"Vestergade 3, 6800 Denmark",55.620822,8.47965,1800-01-01,1800.0,2008.0,1800-01-01,,1800.0,,POINT (8.479649999999999 55.620822),3.8742094136596448
621,621,051-1,Varde Østervold Apotek,7,Østervold 5,6800.0,20Feb2017 0:00:00.000,,1083.0,573.0,1083.0,"Østervold 5, 6800 Denmark",55.62373,8.482689,2017-02-20,2017.0,2017.0,2017-02-20,,2017.0,,POINT (8.482689000000001 55.62373),3.871144823265076
622,622,200,Vejen Apotek,6,Mindevej 1,6600.0,01Jan1906 0:00:00.000,,1083.0,575.0,1083.0,"Mindevej 1, 6600 Denmark",55.474883999999996,9.138007,1906-01-01,1906.0,2008.0,1906-01-01,,1906.0,,POINT (9.138007 55.474884),3.2208133709117646
623,623,200-1,Vejen Trolde Apotek,7,Rådhuspassagen 1,6600.0,17Aug2017 0:00:00.000,,1083.0,575.0,1083.0,"Rådhuspassagen 1, 6600 Denmark",55.476881999999996,9.137087,2017-08-17,2017.0,2017.0,2017-08-17,,2017.0,,POINT (9.137086999999999 55.476882),3.2216198846369206
624,624,306-A1,Vejgaard apoteksudsalg - Fyrkilden,8,"Fyrkildevej 7, stuen",9220.0,,01Jul2015 0:00:00.000,1081.0,851.0,1081.0,"Fyrkildevej 7, stuen, 9220 Denmark",56.9733,9.9233,,,2008.0,,2015-07-01,,2015.0,POINT (9.923299999999999 56.9733),2.764189795549684
625,625,234,Vejle Gorms Apotek,6,Vestergade 29,7100.0,01Jan1910 0:00:00.000,,1083.0,630.0,1083.0,"Vestergade 29, 7100 Denmark",55.7138989,9.536930499999999,1910-01-01,1910.0,2008.0,1910-01-01,,1910.0,,POINT (9.536930499999999 55.7138989),2.817348980017965
626,626,036,Vejle Løve Apotek,6,Søndergade 29,7100.0,01-01-1753 00:00,,1083.0,630.0,1083.0,"Søndergade 29, 7100 Denmark",55.70608299999999,9.532766,1753-01-01,1753.0,2008.0,1753-01-01,,1753.0,,POINT (9.532766000000001 55.70608299999999),2.8213644764195207
627,627,271,Vejle St. Thomas Apotek,6,Nørretorv 1 B,7100.0,01Jan1917 0:00:00.000,,1083.0,630.0,1083.0,"Nørretorv 1 B, 7100 Denmark",55.711548300000004,9.5373041,1917-01-01,1917.0,2008.0,1917-01-01,,1917.0,,POINT (9.5373041 55.7115483),2.816928553545386
628,628,022-A1,Vemmelev Apoteksudsalg,8,Akacievej 2-4,4241.0,,,1085.0,330.0,1085.0,"Akacievej 2-4, 4241 Denmark",55.363907700000006,11.2610896,,,2008.0,,,,,POINT (11.2610896 55.36390770000001),1.1311078670528498
629,629,178-2,Veri Apotek,7,Frijsenborgvej 5,8240.0,02Nov2015 0:00:00.000,,1082.0,751.0,1082.0,"Frijsenborgvej 5, 8240 Denmark",56.18960799999999,10.215024,2015-11-02,2015.0,2015.0,2015-11-02,,2015.0,,POINT (10.215024 56.18960799999999),2.2041104462065855
630,630,015-A2,Vestcentrets Apoteksudsalg,8,Venusvej 10B,7000.0,,01Jul2015 0:00:00.000,1083.0,607.0,1083.0,"Venusvej 10B, 7000 Denmark",55.568355000000004,9.720883,,,2008.0,,2015-07-01,,2015.0,POINT (9.720883000000001 55.568355),2.634287576675143
631,631,223-1,Vesterbrogades Apotek,7,Vesterbrogade 20,7000.0,22Aug2016 0:00:00.000,,1083.0,607.0,1083.0,"Vesterbrogade 20, 7000 Denmark",55.569168000000005,9.747069,2016-08-22,2016.0,2016.0,2016-08-22,,2016.0,,POINT (9.747069 55.569168),2.608089037512332
632,632,052-1,Vestergade Apotek,7,Vestergade 28,5800.0,05Sep2016 0:00:00.000,,1083.0,450.0,1083.0,"Vestergade 28, 5800 Denmark",55.316777,10.790248,2016-09-05,2016.0,2016.0,2016-09-05,,2016.0,,POINT (10.790248 55.316777),1.5999336708057619
633,633,146,Vester-Skerninge Apotek,6,Fåborgvej 80,5762.0,01-01-1888 00:00,01Apr2008 0:00:00.000,1083.0,479.0,1083.0,"Fåborgvej 80, 5762 Denmark",55.0788591,10.4300288,1888-01-01,1888.0,2008.0,1888-01-01,2008-04-01,1888.0,2008.0,POINT (10.4300288 55.0788591),2.0085260348117093
634,634,161-1,Vester-Skerninge Apotek,7,Fåborgvej 40,5762.0,,,1083.0,479.0,1083.0,"Fåborgvej 40, 5762 Denmark",55.074208,10.454324,,,2008.0,,,,,POINT (10.454324 55.074208),1.9866279151559822
635,635,131-A1,Vestervang Apoteksudsalg,8,Rughavevej 2,8800.0,01Sep2001 0:00:00.000,30Oct2015 0:00:00.000,1082.0,791.0,1082.0,"Rughavevej 2, 8800 Denmark",56.46293910000001,9.3926655,2001-09-01,2001.0,2008.0,2001-09-01,2015-10-30,2001.0,2015.0,POINT (9.3926655 56.46293910000001),3.068878808584704
636,636,255-A1,Vestre Allé Apoteksudsalg,8,Vestre Allé 7,9000.0,,01Oct2018 0:00:00.000,1081.0,851.0,1081.0,"Vestre Allé 7, 9000 Denmark",57.033384,9.907472,,,2008.0,,2018-10-01,,2018.0,POINT (9.907472 57.033384),2.807094220475862
637,637,131,Viborg Løve Apotek,6,Sct. Mathias Gade 66 st.,8800.0,01-01-1877 00:00,,1082.0,791.0,1082.0,"Sct. Mathias Gade 66 st., 8800 Denmark",56.4532,9.402000000000001,1877-01-01,1877.0,2008.0,1877-01-01,,1877.0,,POINT (9.402000000000001 56.4532),3.057321042288656
638,638,003-1,Viborg Rådhus Apotek,7,Farvervej 2G,8800.0,01Jun2017 0:00:00.000,,1082.0,791.0,1082.0,"Farvervej 2G, 8800 Denmark",56.460712,9.398336,2017-06-01,2017.0,2017.0,2017-06-01,,2017.0,,POINT (9.398336 56.460712),3.0628224307140295
640,640,003,Viborg Svane Apotek,6,Lille Sct. Peder Stræde 10-12,8800.0,01-01-1753 00:00,1,1082.0,791.0,1082.0,"Lille Sct. Peder Stræde 10-12, 8800 Denmark",56.4478406,9.405651400000002,1753-01-01,1753.0,2008.0,1753-01-01,,1753.0,,POINT (9.405651400000002 56.4478406),3.0524021450930263
641,641,180-A2,Viby Apoteksudsalg,8,Søndergade 8 A,4130.0,,,1085.0,265.0,1085.0,"Søndergade 8 A, 4130 Denmark",55.549901899999995,12.025992599999999,,,2008.0,,,,,POINT (12.0259926 55.54990189999999),0.3446084775976534
642,642,038-1,Videbæk Apotek,7,Bredgade 32,6920.0,01May2009 0:00:00.000,,1082.0,760.0,1082.0,"Bredgade 32, 6920 Denmark",56.091331999999994,8.6306,2009-05-01,2009.0,2009.0,2009-05-01,,2009.0,,POINT (8.630599999999999 56.09133199999999),3.7484000683156804
643,643,214,Videbæk Apotek,13,Bredgade 32,6920.0,21Sep1905 0:00:00.000,01May2009 0:00:00.000,1082.0,760.0,1082.0,"Bredgade 32, 6920 Denmark",56.091331999999994,8.6306,1905-09-21,1905.0,2008.0,1905-09-21,2009-05-01,1905.0,2009.0,POINT (8.630599999999999 56.09133199999999),3.7484000683156804
644,644,062-A2,Vig Apoteksudsalg,8,Vig Hovedgade 14,4560.0,,,1085.0,306.0,1085.0,"Vig Hovedgade 14, 4560 Denmark",55.851656000000006,11.580184,,,2008.0,,,,,POINT (11.580184 55.85165600000001),0.7977466184729354
645,645,246,Vildbjerg Apotek,6,Søndergade 7,7480.0,01Jan1914 0:00:00.000,,1082.0,657.0,1082.0,"Søndergade 7, 7480 Denmark",56.196415,8.766971,1914-01-01,1914.0,2008.0,1914-01-01,,1914.0,,POINT (8.766971 56.196415),3.6271313929849582
646,646,213,Vinderup Apotek,6,Søndergade 14,7830.0,01Jan1904 0:00:00.000,01Sep2012 0:00:00.000,1082.0,661.0,1082.0,"Søndergade 14, 7830 Denmark",56.481051,8.778564,1904-01-01,1904.0,2008.0,1904-01-01,2012-09-01,1904.0,2012.0,POINT (8.778563999999999 56.481051),3.6689811844066473
647,647,275-1,Vinderup Apotek,7,Søndergade 7,7830.0,01Sep2012 0:00:00.000,,1082.0,661.0,1082.0,"Søndergade 7, 7830 Denmark",56.481101,8.779355,2012-09-01,2012.0,2012.0,2012-09-01,,2012.0,,POINT (8.779355000000001 56.481101),3.6682216612643512
648,648,234-1,Vindinggård Apotek,7,Vindinggård Centeret 7B,7100.0,08Dec2017 0:00:00.000,,1083.0,630.0,1083.0,"Vindinggård Centeret 7B, 7100 Denmark",55.7093,9.5357,2017-12-08,2017.0,2017.0,2017-12-08,,2017.0,,POINT (9.5357 55.7093),2.818489343925394
649,649,234-A2,Vindinggård Apoteksudsalg,8,Vindinggårdcentret 7 B,7100.0,01Sep1994 0:00:00.000,08Dec2017 0:00:00.000,1083.0,630.0,1083.0,"Vindinggårdcentret 7 B, 7100 Denmark",55.7093,9.5357,1994-09-01,1994.0,2008.0,1994-09-01,2017-12-08,1994.0,2017.0,POINT (9.5357 55.7093),2.818489343925394
650,650,349,Virum Apotek,13,Frederiksdalsvej 73,2830.0,01Jan1950 0:00:00.000,,1084.0,173.0,1084.0,"Frederiksdalsvej 73, 2830 Denmark",55.795311,12.473014,1950-01-01,1950.0,2008.0,1950-01-01,,1950.0,,POINT (12.473014 55.795311),0.18303450759351056
651,651,189-2,Vissenbjerg Apotek,7,Østergade 11,5492.0,18Sep2017 0:00:00.000,,1083.0,420.0,1083.0,"Østergade 11, 5492 Denmark",55.385161,10.136660000000001,2017-09-18,2017.0,2017.0,2017-09-18,,2017.0,,POINT (10.13666 55.385161),2.233579334125833
652,652,106-A1,Vissenbjerg Apoteksudsalg,8,Østergade 11,5492.0,,31Dec2008 0:00:00.000,42.0,491.0,,"Østergade 11, 5492 Denmark",55.385161,10.136660000000001,,,2008.0,,2008-12-31,,2008.0,POINT (10.13666 55.385161),2.233579334125833
653,653,189-A2,Vissenbjerg Apoteksudsalg,8,Østergade 11,5492.0,01Jan2009 0:00:00.000,18Sep2017 0:00:00.000,1083.0,420.0,1083.0,"Østergade 11, 5492 Denmark",55.385161,10.136660000000001,2009-01-01,2009.0,2009.0,2009-01-01,2017-09-18,2009.0,2017.0,POINT (10.13666 55.385161),2.233579334125833
654,654,092-2,Vodskov Apotek,7,Vodskovvej 41,9310.0,01Jul2015 0:00:00.000,,1081.0,851.0,1081.0,"Vodskovvej 41, 9310 Denmark",57.104704000000005,10.029508,2015-07-01,2015.0,2015.0,2015-07-01,,2015.0,,POINT (10.029508 57.10470400000001),2.7384483721752018
655,655,092-A2,Vodskov Apoteksudsalg,8,Vodskovvej 41,9310.0,,01Jul2015 0:00:00.000,1081.0,851.0,1081.0,"Vodskovvej 41, 9310 Denmark",57.104704000000005,10.029508,,,2008.0,,2015-07-01,,2015.0,POINT (10.029508 57.10470400000001),2.7384483721752018
656,656,311,Vojens Apotek,6,Rådhuscentret 11A,6500.0,01Jan1922 0:00:00.000,,1083.0,510.0,1083.0,"Rådhuscentret 11A, 6500 Denmark",55.24603199999999,9.291409,1922-01-01,1922.0,2008.0,1922-01-01,,1922.0,,POINT (9.291409 55.24603199999999),3.089674904924466
657,657,032,Vordingborg Apotek,13,Voldgade 20,4760.0,01-01-1753 00:00,,1085.0,390.0,1085.0,"Voldgade 20, 4760 Denmark",55.00956,11.909083,1753-01-01,1753.0,2008.0,1753-01-01,,1753.0,,POINT (11.909083 55.00956),0.7850027443646299
658,658,160,Vrå Apotek,6,Jernbanegade 6,9760.0,01Jan1907 0:00:00.000,31Aug2013 0:00:00.000,1081.0,860.0,1081.0,"Jernbanegade 6, 9760 Denmark",57.353965,9.942166,1907-01-01,1907.0,2008.0,1907-01-01,2013-08-31,1907.0,2013.0,POINT (9.942166 57.353965),2.949035777206171
659,659,172-1,Vrå Apotek,7,Jernbanegade 6,9760.0,01Sep2013 0:00:00.000,,1081.0,860.0,1081.0,"Jernbanegade 6, 9760 Denmark",57.353965,9.942166,2013-09-01,2013.0,2013.0,2013-09-01,,2013.0,,POINT (9.942166 57.353965),2.949035777206171
660,660,362,Værløse Apotek,6,Bymidten 13,3500.0,01Jan1967 0:00:00.000,,1084.0,190.0,1084.0,"Bymidten 13, 3500 Denmark",55.784539,12.373717999999998,1967-01-01,1967.0,2008.0,1967-01-01,,1967.0,,POINT (12.373718 55.784539),0.12958133026790616
