TOT_P,GRD_ID,CNTR_CODE,METHD_CL,YEAR,DATA_SRC,TOT_P_CON_DT
2,1kmN3727E4312,DK,A,2011,DK,0
4,1kmN3727E4313,DK,A,2011,DK,0
5,1kmN3727E4315,DK,A,2011,DK,0
7,1kmN3727E4317,DK,A,2011,DK,0
308,1kmN3727E4318,DK,A,2011,DK,0
1288,1kmN3727E4319,DK,A,2011,DK,0
360,1kmN3727E4320,DK,A,2011,DK,0
23,1kmN3727E4321,DK,A,2011,DK,0
14,1kmN3727E4322,DK,A,2011,DK,0
3,1kmN3727E4323,DK,A,2011,DK,0
6,1kmN3727E4324,DK,A,2011,DK,0
13,1kmN3727E4325,DK,A,2011,DK,0
5,1kmN3727E4326,DK,A,2011,DK,0
16,1kmN3727E4327,DK,A,2011,DK,0
16,1kmN3727E4328,DK,A,2011,DK,0
8,1kmN3727E4329,DK,A,2011,DK,0
16,1kmN3728E4293,DK,A,2011,DK,0
6,1kmN3728E4294,DK,A,2011,DK,0
20,1kmN3728E4295,DK,A,2011,DK,0
77,1kmN3728E4296,DK,A,2011,DK,0
214,1kmN3728E4297,DK,A,2011,DK,0
15,1kmN3728E4298,DK,A,2011,DK,0
10,1kmN3728E4299,DK,A,2011,DK,0
13,1kmN3728E4304,DK,A,2011,DK,0
8,1kmN3728E4305,DK,A,2011,DK,0
63,1kmN3728E4306,DK,A,2011,DK,0
444,1kmN3728E4307,DK,A,2011,DK,0
50,1kmN3728E4308,DK,A,2011,DK,0
9,1kmN3728E4309,DK,A,2011,DK,0
7,1kmN3728E4310,DK,A,2011,DK,0
13,1kmN3728E4311,DK,A,2011,DK,0
17,1kmN3728E4312,DK,A,2011,DK,0
17,1kmN3728E4313,DK,A,2011,DK,0
21,1kmN3728E4314,DK,A,2011,DK,0
20,1kmN3728E4315,DK,A,2011,DK,0
21,1kmN3728E4316,DK,A,2011,DK,0
197,1kmN3728E4320,DK,A,2011,DK,0
49,1kmN3728E4321,DK,A,2011,DK,0
30,1kmN3728E4322,DK,A,2011,DK,0
13,1kmN3728E4323,DK,A,2011,DK,0
23,1kmN3728E4324,DK,A,2011,DK,0
11,1kmN3728E4325,DK,A,2011,DK,0
12,1kmN3728E4327,DK,A,2011,DK,0
7,1kmN3728E4328,DK,A,2011,DK,0
26,1kmN3728E4329,DK,A,2011,DK,0
14,1kmN3728E4330,DK,A,2011,DK,0
15,1kmN3729E4293,DK,A,2011,DK,0
36,1kmN3729E4294,DK,A,2011,DK,0
20,1kmN3729E4295,DK,A,2011,DK,0
24,1kmN3729E4296,DK,A,2011,DK,0
3,1kmN3729E4297,DK,A,2011,DK,0
4,1kmN3729E4298,DK,A,2011,DK,0
12,1kmN3729E4304,DK,A,2011,DK,0
21,1kmN3729E4305,DK,A,2011,DK,0
21,1kmN3729E4306,DK,A,2011,DK,0
18,1kmN3729E4307,DK,A,2011,DK,0
24,1kmN3729E4308,DK,A,2011,DK,0
9,1kmN3729E4309,DK,A,2011,DK,0
31,1kmN3729E4310,DK,A,2011,DK,0
299,1kmN3729E4311,DK,A,2011,DK,0
316,1kmN3729E4312,DK,A,2011,DK,0
18,1kmN3729E4313,DK,A,2011,DK,0
13,1kmN3729E4314,DK,A,2011,DK,0
16,1kmN3729E4315,DK,A,2011,DK,0
3,1kmN3729E4317,DK,A,2011,DK,0
12,1kmN3729E4318,DK,A,2011,DK,0
37,1kmN3729E4319,DK,A,2011,DK,0
5,1kmN3729E4320,DK,A,2011,DK,0
19,1kmN3729E4321,DK,A,2011,DK,0
47,1kmN3729E4322,DK,A,2011,DK,0
18,1kmN3729E4323,DK,A,2011,DK,0
173,1kmN3729E4324,DK,A,2011,DK,0
197,1kmN3729E4325,DK,A,2011,DK,0
6,1kmN3729E4326,DK,A,2011,DK,0
6,1kmN3729E4327,DK,A,2011,DK,0
19,1kmN3729E4328,DK,A,2011,DK,0
15,1kmN3729E4329,DK,A,2011,DK,0
29,1kmN3729E4330,DK,A,2011,DK,0
2,1kmN3729E4331,DK,A,2011,DK,0
14,1kmN3730E4295,DK,A,2011,DK,0
13,1kmN3730E4296,DK,A,2011,DK,0
12,1kmN3730E4304,DK,A,2011,DK,0
26,1kmN3730E4305,DK,A,2011,DK,0
22,1kmN3730E4306,DK,A,2011,DK,0
24,1kmN3730E4307,DK,A,2011,DK,0
8,1kmN3730E4308,DK,A,2011,DK,0
16,1kmN3730E4309,DK,A,2011,DK,0
11,1kmN3730E4310,DK,A,2011,DK,0
379,1kmN3730E4311,DK,A,2011,DK,0
103,1kmN3730E4312,DK,A,2011,DK,0
18,1kmN3730E4313,DK,A,2011,DK,0
26,1kmN3730E4314,DK,A,2011,DK,0
8,1kmN3730E4315,DK,A,2011,DK,0
90,1kmN3730E4316,DK,A,2011,DK,0
8,1kmN3730E4317,DK,A,2011,DK,0
36,1kmN3730E4318,DK,A,2011,DK,0
21,1kmN3730E4319,DK,A,2011,DK,0
115,1kmN3730E4323,DK,A,2011,DK,0
853,1kmN3730E4324,DK,A,2011,DK,0
275,1kmN3730E4325,DK,A,2011,DK,0
59,1kmN3730E4326,DK,A,2011,DK,0
120,1kmN3730E4327,DK,A,2011,DK,0
201,1kmN3730E4328,DK,A,2011,DK,0
27,1kmN3730E4329,DK,A,2011,DK,0
4,1kmN3730E4330,DK,A,2011,DK,0
25,1kmN3730E4331,DK,A,2011,DK,0
4,1kmN3730E4332,DK,A,2011,DK,0
16,1kmN3731E4304,DK,A,2011,DK,0
208,1kmN3731E4305,DK,A,2011,DK,0
15,1kmN3731E4306,DK,A,2011,DK,0
16,1kmN3731E4307,DK,A,2011,DK,0
5,1kmN3731E4308,DK,A,2011,DK,0
5,1kmN3731E4309,DK,A,2011,DK,0
10,1kmN3731E4310,DK,A,2011,DK,0
21,1kmN3731E4311,DK,A,2011,DK,0
17,1kmN3731E4312,DK,A,2011,DK,0
42,1kmN3731E4313,DK,A,2011,DK,0
4,1kmN3731E4314,DK,A,2011,DK,0
4,1kmN3731E4315,DK,A,2011,DK,0
8,1kmN3731E4316,DK,A,2011,DK,0
15,1kmN3731E4317,DK,A,2011,DK,0
25,1kmN3731E4318,DK,A,2011,DK,0
9,1kmN3731E4320,DK,A,2011,DK,0
14,1kmN3731E4321,DK,A,2011,DK,0
66,1kmN3731E4323,DK,A,2011,DK,0
57,1kmN3731E4324,DK,A,2011,DK,0
17,1kmN3731E4325,DK,A,2011,DK,0
5,1kmN3731E4326,DK,A,2011,DK,0
7,1kmN3731E4327,DK,A,2011,DK,0
14,1kmN3731E4328,DK,A,2011,DK,0
19,1kmN3731E4329,DK,A,2011,DK,0
42,1kmN3731E4330,DK,A,2011,DK,0
19,1kmN3731E4331,DK,A,2011,DK,0
11,1kmN3732E4304,DK,A,2011,DK,0
120,1kmN3732E4305,DK,A,2011,DK,0
2,1kmN3732E4306,DK,A,2011,DK,0
14,1kmN3732E4307,DK,A,2011,DK,0
14,1kmN3732E4308,DK,A,2011,DK,0
15,1kmN3732E4309,DK,A,2011,DK,0
11,1kmN3732E4310,DK,A,2011,DK,0
15,1kmN3732E4311,DK,A,2011,DK,0
22,1kmN3732E4312,DK,A,2011,DK,0
10,1kmN3732E4313,DK,A,2011,DK,0
8,1kmN3732E4314,DK,A,2011,DK,0
4,1kmN3732E4315,DK,A,2011,DK,0
12,1kmN3732E4316,DK,A,2011,DK,0
27,1kmN3732E4317,DK,A,2011,DK,0
19,1kmN3732E4318,DK,A,2011,DK,0
357,1kmN3732E4319,DK,A,2011,DK,0
2,1kmN3732E4320,DK,A,2011,DK,0
1,1kmN3732E4321,DK,A,2011,DK,0
2,1kmN3732E4322,DK,A,2011,DK,0
11,1kmN3732E4327,DK,A,2011,DK,0
19,1kmN3732E4328,DK,A,2011,DK,0
18,1kmN3732E4329,DK,A,2011,DK,0
7,1kmN3732E4330,DK,A,2011,DK,0
8,1kmN3732E4331,DK,A,2011,DK,0
11,1kmN3733E4305,DK,A,2011,DK,0
3,1kmN3733E4306,DK,A,2011,DK,0
14,1kmN3733E4307,DK,A,2011,DK,0
2,1kmN3733E4308,DK,A,2011,DK,0
24,1kmN3733E4309,DK,A,2011,DK,0
69,1kmN3733E4310,DK,A,2011,DK,0
64,1kmN3733E4311,DK,A,2011,DK,0
10,1kmN3733E4312,DK,A,2011,DK,0
5,1kmN3733E4313,DK,A,2011,DK,0
7,1kmN3733E4314,DK,A,2011,DK,0
15,1kmN3733E4315,DK,A,2011,DK,0
7,1kmN3733E4316,DK,A,2011,DK,0
6,1kmN3733E4317,DK,A,2011,DK,0
10,1kmN3733E4318,DK,A,2011,DK,0
5,1kmN3733E4319,DK,A,2011,DK,0
1,1kmN3733E4320,DK,A,2011,DK,0
2,1kmN3733E4321,DK,A,2011,DK,0
7,1kmN3733E4322,DK,A,2011,DK,0
145,1kmN3733E4323,DK,A,2011,DK,0
21,1kmN3733E4324,DK,A,2011,DK,0
82,1kmN3733E4325,DK,A,2011,DK,0
7,1kmN3733E4326,DK,A,2011,DK,0
11,1kmN3733E4327,DK,A,2011,DK,0
443,1kmN3733E4328,DK,A,2011,DK,0
9,1kmN3733E4329,DK,A,2011,DK,0
4,1kmN3733E4330,DK,A,2011,DK,0
12,1kmN3733E4340,DK,A,2011,DK,0
19,1kmN3734E4305,DK,A,2011,DK,0
21,1kmN3734E4306,DK,A,2011,DK,0
11,1kmN3734E4307,DK,A,2011,DK,0
10,1kmN3734E4308,DK,A,2011,DK,0
21,1kmN3734E4309,DK,A,2011,DK,0
59,1kmN3734E4310,DK,A,2011,DK,0
114,1kmN3734E4311,DK,A,2011,DK,0
21,1kmN3734E4312,DK,A,2011,DK,0
8,1kmN3734E4313,DK,A,2011,DK,0
20,1kmN3734E4314,DK,A,2011,DK,0
14,1kmN3734E4315,DK,A,2011,DK,0
18,1kmN3734E4316,DK,A,2011,DK,0
8,1kmN3734E4317,DK,A,2011,DK,0
16,1kmN3734E4318,DK,A,2011,DK,0
4,1kmN3734E4319,DK,A,2011,DK,0
16,1kmN3734E4320,DK,A,2011,DK,0
6,1kmN3734E4321,DK,A,2011,DK,0
20,1kmN3734E4322,DK,A,2011,DK,0
5,1kmN3734E4323,DK,A,2011,DK,0
11,1kmN3734E4324,DK,A,2011,DK,0
5,1kmN3734E4325,DK,A,2011,DK,0
71,1kmN3734E4326,DK,A,2011,DK,0
1090,1kmN3734E4327,DK,A,2011,DK,0
383,1kmN3734E4328,DK,A,2011,DK,0
2,1kmN3734E4330,DK,A,2011,DK,0
5,1kmN3734E4331,DK,A,2011,DK,0
1,1kmN3734E4333,DK,A,2011,DK,0
8,1kmN3734E4340,DK,A,2011,DK,0
44,1kmN3735E4306,DK,A,2011,DK,0
23,1kmN3735E4307,DK,A,2011,DK,0
28,1kmN3735E4308,DK,A,2011,DK,0
232,1kmN3735E4309,DK,A,2011,DK,0
168,1kmN3735E4310,DK,A,2011,DK,0
25,1kmN3735E4311,DK,A,2011,DK,0
11,1kmN3735E4312,DK,A,2011,DK,0
29,1kmN3735E4313,DK,A,2011,DK,0
9,1kmN3735E4314,DK,A,2011,DK,0
10,1kmN3735E4315,DK,A,2011,DK,0
8,1kmN3735E4316,DK,A,2011,DK,0
10,1kmN3735E4317,DK,A,2011,DK,0
15,1kmN3735E4318,DK,A,2011,DK,0
5,1kmN3735E4319,DK,A,2011,DK,0
6,1kmN3735E4320,DK,A,2011,DK,0
9,1kmN3735E4321,DK,A,2011,DK,0
8,1kmN3735E4322,DK,A,2011,DK,0
11,1kmN3735E4323,DK,A,2011,DK,0
4,1kmN3735E4324,DK,A,2011,DK,0
60,1kmN3735E4326,DK,A,2011,DK,0
1386,1kmN3735E4327,DK,A,2011,DK,0
1496,1kmN3735E4328,DK,A,2011,DK,0
27,1kmN3735E4329,DK,A,2011,DK,0
9,1kmN3735E4331,DK,A,2011,DK,0
2,1kmN3735E4334,DK,A,2011,DK,0
3,1kmN3735E4335,DK,A,2011,DK,0
8,1kmN3735E4338,DK,A,2011,DK,0
8,1kmN3735E4339,DK,A,2011,DK,0
9,1kmN3735E4340,DK,A,2011,DK,0
7,1kmN3736E4306,DK,A,2011,DK,0
9,1kmN3736E4307,DK,A,2011,DK,0
20,1kmN3736E4308,DK,A,2011,DK,0
36,1kmN3736E4309,DK,A,2011,DK,0
54,1kmN3736E4310,DK,A,2011,DK,0
20,1kmN3736E4311,DK,A,2011,DK,0
10,1kmN3736E4312,DK,A,2011,DK,0
9,1kmN3736E4313,DK,A,2011,DK,0
31,1kmN3736E4314,DK,A,2011,DK,0
9,1kmN3736E4315,DK,A,2011,DK,0
217,1kmN3736E4316,DK,A,2011,DK,0
43,1kmN3736E4317,DK,A,2011,DK,0
18,1kmN3736E4318,DK,A,2011,DK,0
24,1kmN3736E4319,DK,A,2011,DK,0
8,1kmN3736E4320,DK,A,2011,DK,0
13,1kmN3736E4321,DK,A,2011,DK,0
6,1kmN3736E4322,DK,A,2011,DK,0
20,1kmN3736E4323,DK,A,2011,DK,0
8,1kmN3736E4324,DK,A,2011,DK,0
4,1kmN3736E4325,DK,A,2011,DK,0
13,1kmN3736E4326,DK,A,2011,DK,0
28,1kmN3736E4327,DK,A,2011,DK,0
561,1kmN3736E4328,DK,A,2011,DK,0
24,1kmN3736E4329,DK,A,2011,DK,0
182,1kmN3736E4330,DK,A,2011,DK,0
73,1kmN3736E4338,DK,A,2011,DK,0
32,1kmN3736E4339,DK,A,2011,DK,0
15,1kmN3736E4340,DK,A,2011,DK,0
28,1kmN3737E4309,DK,A,2011,DK,0
22,1kmN3737E4310,DK,A,2011,DK,0
13,1kmN3737E4311,DK,A,2011,DK,0
19,1kmN3737E4312,DK,A,2011,DK,0
22,1kmN3737E4313,DK,A,2011,DK,0
11,1kmN3737E4314,DK,A,2011,DK,0
9,1kmN3737E4315,DK,A,2011,DK,0
4,1kmN3737E4316,DK,A,2011,DK,0
4,1kmN3737E4317,DK,A,2011,DK,0
33,1kmN3737E4318,DK,A,2011,DK,0
9,1kmN3737E4319,DK,A,2011,DK,0
6,1kmN3737E4320,DK,A,2011,DK,0
8,1kmN3737E4321,DK,A,2011,DK,0
10,1kmN3737E4322,DK,A,2011,DK,0
8,1kmN3737E4323,DK,A,2011,DK,0
15,1kmN3737E4324,DK,A,2011,DK,0
8,1kmN3737E4325,DK,A,2011,DK,0
3,1kmN3737E4326,DK,A,2011,DK,0
2,1kmN3737E4327,DK,A,2011,DK,0
10,1kmN3737E4328,DK,A,2011,DK,0
191,1kmN3737E4329,DK,A,2011,DK,0
191,1kmN3737E4330,DK,A,2011,DK,0
16,1kmN3737E4331,DK,A,2011,DK,0
9,1kmN3737E4332,DK,A,2011,DK,0
16,1kmN3737E4333,DK,A,2011,DK,0
14,1kmN3737E4334,DK,A,2011,DK,0
18,1kmN3737E4335,DK,A,2011,DK,0
7,1kmN3737E4336,DK,A,2011,DK,0
50,1kmN3737E4338,DK,A,2011,DK,0
17,1kmN3737E4339,DK,A,2011,DK,0
35,1kmN3738E4310,DK,A,2011,DK,0
15,1kmN3738E4311,DK,A,2011,DK,0
19,1kmN3738E4312,DK,A,2011,DK,0
6,1kmN3738E4313,DK,A,2011,DK,0
11,1kmN3738E4314,DK,A,2011,DK,0
17,1kmN3738E4315,DK,A,2011,DK,0
7,1kmN3738E4316,DK,A,2011,DK,0
10,1kmN3738E4317,DK,A,2011,DK,0
4,1kmN3738E4318,DK,A,2011,DK,0
2,1kmN3738E4319,DK,A,2011,DK,0
8,1kmN3738E4320,DK,A,2011,DK,0
26,1kmN3738E4321,DK,A,2011,DK,0
19,1kmN3738E4322,DK,A,2011,DK,0
21,1kmN3738E4323,DK,A,2011,DK,0
34,1kmN3738E4324,DK,A,2011,DK,0
27,1kmN3738E4325,DK,A,2011,DK,0
14,1kmN3738E4326,DK,A,2011,DK,0
19,1kmN3738E4327,DK,A,2011,DK,0
14,1kmN3738E4328,DK,A,2011,DK,0
10,1kmN3738E4329,DK,A,2011,DK,0
9,1kmN3738E4330,DK,A,2011,DK,0
8,1kmN3738E4331,DK,A,2011,DK,0
29,1kmN3738E4332,DK,A,2011,DK,0
23,1kmN3738E4333,DK,A,2011,DK,0
36,1kmN3738E4335,DK,A,2011,DK,0
45,1kmN3738E4336,DK,A,2011,DK,0
28,1kmN3738E4337,DK,A,2011,DK,0
176,1kmN3738E4338,DK,A,2011,DK,0
14,1kmN3738E4339,DK,A,2011,DK,0
5,1kmN3739E4308,DK,A,2011,DK,0
8,1kmN3739E4309,DK,A,2011,DK,0
17,1kmN3739E4310,DK,A,2011,DK,0
38,1kmN3739E4311,DK,A,2011,DK,0
48,1kmN3739E4312,DK,A,2011,DK,0
69,1kmN3739E4313,DK,A,2011,DK,0
7,1kmN3739E4314,DK,A,2011,DK,0
3,1kmN3739E4315,DK,A,2011,DK,0
4,1kmN3739E4316,DK,A,2011,DK,0
4,1kmN3739E4317,DK,A,2011,DK,0
9,1kmN3739E4318,DK,A,2011,DK,0
24,1kmN3739E4319,DK,A,2011,DK,0
19,1kmN3739E4320,DK,A,2011,DK,0
15,1kmN3739E4321,DK,A,2011,DK,0
18,1kmN3739E4322,DK,A,2011,DK,0
9,1kmN3739E4323,DK,A,2011,DK,0
30,1kmN3739E4324,DK,A,2011,DK,0
4,1kmN3739E4326,DK,A,2011,DK,0
27,1kmN3739E4327,DK,A,2011,DK,0
8,1kmN3739E4329,DK,A,2011,DK,0
8,1kmN3739E4330,DK,A,2011,DK,0
2,1kmN3739E4331,DK,A,2011,DK,0
420,1kmN3739E4332,DK,A,2011,DK,0
75,1kmN3739E4333,DK,A,2011,DK,0
32,1kmN3739E4335,DK,A,2011,DK,0
25,1kmN3739E4336,DK,A,2011,DK,0
43,1kmN3739E4337,DK,A,2011,DK,0
727,1kmN3739E4338,DK,A,2011,DK,0
19,1kmN3739E4339,DK,A,2011,DK,0
10,1kmN3740E4307,DK,A,2011,DK,0
17,1kmN3740E4308,DK,A,2011,DK,0
48,1kmN3740E4309,DK,A,2011,DK,0
17,1kmN3740E4310,DK,A,2011,DK,0
548,1kmN3740E4311,DK,A,2011,DK,0
1236,1kmN3740E4312,DK,A,2011,DK,0
266,1kmN3740E4313,DK,A,2011,DK,0
8,1kmN3740E4314,DK,A,2011,DK,0
54,1kmN3740E4315,DK,A,2011,DK,0
2,1kmN3740E4317,DK,A,2011,DK,0
10,1kmN3740E4318,DK,A,2011,DK,0
348,1kmN3740E4319,DK,A,2011,DK,0
203,1kmN3740E4320,DK,A,2011,DK,0
6,1kmN3740E4321,DK,A,2011,DK,0
12,1kmN3740E4322,DK,A,2011,DK,0
17,1kmN3740E4323,DK,A,2011,DK,0
14,1kmN3740E4327,DK,A,2011,DK,0
28,1kmN3740E4329,DK,A,2011,DK,0
7,1kmN3740E4330,DK,A,2011,DK,0
37,1kmN3740E4331,DK,A,2011,DK,0
15,1kmN3740E4332,DK,A,2011,DK,0
15,1kmN3740E4333,DK,A,2011,DK,0
20,1kmN3740E4336,DK,A,2011,DK,0
13,1kmN3740E4337,DK,A,2011,DK,0
24,1kmN3740E4338,DK,A,2011,DK,0
219,1kmN3741E4309,DK,A,2011,DK,0
29,1kmN3741E4310,DK,A,2011,DK,0
3,1kmN3741E4311,DK,A,2011,DK,0
388,1kmN3741E4312,DK,A,2011,DK,0
33,1kmN3741E4313,DK,A,2011,DK,0
8,1kmN3741E4314,DK,A,2011,DK,0
7,1kmN3741E4315,DK,A,2011,DK,0
2,1kmN3741E4316,DK,A,2011,DK,0
40,1kmN3741E4317,DK,A,2011,DK,0
7,1kmN3741E4319,DK,A,2011,DK,0
24,1kmN3741E4320,DK,A,2011,DK,0
23,1kmN3741E4321,DK,A,2011,DK,0
77,1kmN3741E4322,DK,A,2011,DK,0
26,1kmN3741E4323,DK,A,2011,DK,0
6,1kmN3741E4330,DK,A,2011,DK,0
307,1kmN3741E4331,DK,A,2011,DK,0
146,1kmN3741E4332,DK,A,2011,DK,0
25,1kmN3741E4333,DK,A,2011,DK,0
7,1kmN3741E4334,DK,A,2011,DK,0
34,1kmN3741E4335,DK,A,2011,DK,0
28,1kmN3741E4336,DK,A,2011,DK,0
34,1kmN3741E4337,DK,A,2011,DK,0
26,1kmN3741E4338,DK,A,2011,DK,0
6,1kmN3742E4310,DK,A,2011,DK,0
6,1kmN3742E4311,DK,A,2011,DK,0
9,1kmN3742E4314,DK,A,2011,DK,0
2,1kmN3742E4315,DK,A,2011,DK,0
5,1kmN3742E4316,DK,A,2011,DK,0
11,1kmN3742E4317,DK,A,2011,DK,0
2,1kmN3742E4318,DK,A,2011,DK,0
5,1kmN3742E4319,DK,A,2011,DK,0
10,1kmN3742E4320,DK,A,2011,DK,0
13,1kmN3742E4321,DK,A,2011,DK,0
9,1kmN3742E4322,DK,A,2011,DK,0
10,1kmN3742E4323,DK,A,2011,DK,0
15,1kmN3742E4331,DK,A,2011,DK,0
17,1kmN3742E4332,DK,A,2011,DK,0
5,1kmN3742E4333,DK,A,2011,DK,0
40,1kmN3742E4334,DK,A,2011,DK,0
7,1kmN3742E4335,DK,A,2011,DK,0
3,1kmN3742E4336,DK,A,2011,DK,0
6,1kmN3742E4337,DK,A,2011,DK,0
14,1kmN3742E4338,DK,A,2011,DK,0
3,1kmN3743E4316,DK,A,2011,DK,0
5,1kmN3743E4317,DK,A,2011,DK,0
8,1kmN3743E4322,DK,A,2011,DK,0
2,1kmN3743E4331,DK,A,2011,DK,0
9,1kmN3743E4332,DK,A,2011,DK,0
13,1kmN3743E4334,DK,A,2011,DK,0
9,1kmN3743E4335,DK,A,2011,DK,0
26,1kmN3743E4336,DK,A,2011,DK,0
84,1kmN3743E4337,DK,A,2011,DK,0
4,1kmN3743E4338,DK,A,2011,DK,0
3,1kmN3744E4309,DK,A,2011,DK,0
2,1kmN3744E4334,DK,A,2011,DK,0
23,1kmN3744E4335,DK,A,2011,DK,0
36,1kmN3744E4336,DK,A,2011,DK,0
606,1kmN3744E4337,DK,A,2011,DK,0
8,1kmN3744E4338,DK,A,2011,DK,0
15,1kmN3745E4335,DK,A,2011,DK,0
22,1kmN3745E4336,DK,A,2011,DK,0
80,1kmN3745E4337,DK,A,2011,DK,0
15,1kmN3746E4337,DK,A,2011,DK,0
8,1kmN3768E4277,DK,A,2011,DK,0
17,1kmN3768E4278,DK,A,2011,DK,0
11,1kmN3769E4273,DK,A,2011,DK,0
13,1kmN3769E4274,DK,A,2011,DK,0
8,1kmN3769E4277,DK,A,2011,DK,0
63,1kmN3769E4278,DK,A,2011,DK,0
30,1kmN3769E4279,DK,A,2011,DK,0
7,1kmN3769E4280,DK,A,2011,DK,0
4,1kmN3769E4281,DK,A,2011,DK,0
2,1kmN3769E4282,DK,A,2011,DK,0
1,1kmN3769E4284,DK,A,2011,DK,0
4,1kmN3770E4269,DK,A,2011,DK,0
1,1kmN3770E4271,DK,A,2011,DK,0
3,1kmN3770E4272,DK,A,2011,DK,0
28,1kmN3770E4273,DK,A,2011,DK,0
21,1kmN3770E4274,DK,A,2011,DK,0
6,1kmN3770E4275,DK,A,2011,DK,0
9,1kmN3770E4276,DK,A,2011,DK,0
4,1kmN3770E4277,DK,A,2011,DK,0
36,1kmN3770E4278,DK,A,2011,DK,0
13,1kmN3770E4279,DK,A,2011,DK,0
112,1kmN3770E4280,DK,A,2011,DK,0
20,1kmN3770E4282,DK,A,2011,DK,0
17,1kmN3770E4283,DK,A,2011,DK,0
27,1kmN3770E4284,DK,A,2011,DK,0
5,1kmN3771E4268,DK,A,2011,DK,0
5,1kmN3771E4269,DK,A,2011,DK,0
8,1kmN3771E4270,DK,A,2011,DK,0
5,1kmN3771E4271,DK,A,2011,DK,0
17,1kmN3771E4272,DK,A,2011,DK,0
16,1kmN3771E4273,DK,A,2011,DK,0
19,1kmN3771E4274,DK,A,2011,DK,0
10,1kmN3771E4275,DK,A,2011,DK,0
18,1kmN3771E4276,DK,A,2011,DK,0
14,1kmN3771E4277,DK,A,2011,DK,0
23,1kmN3771E4278,DK,A,2011,DK,0
20,1kmN3771E4279,DK,A,2011,DK,0
17,1kmN3771E4280,DK,A,2011,DK,0
18,1kmN3771E4281,DK,A,2011,DK,0
85,1kmN3771E4282,DK,A,2011,DK,0
68,1kmN3771E4283,DK,A,2011,DK,0
38,1kmN3771E4284,DK,A,2011,DK,0
34,1kmN3771E4285,DK,A,2011,DK,0
12,1kmN3771E4286,DK,A,2011,DK,0
48,1kmN3771E4287,DK,A,2011,DK,0
38,1kmN3771E4288,DK,A,2011,DK,0
2,1kmN3771E4295,DK,A,2011,DK,0
2,1kmN3772E4267,DK,A,2011,DK,0
6,1kmN3772E4268,DK,A,2011,DK,0
31,1kmN3772E4271,DK,A,2011,DK,0
62,1kmN3772E4272,DK,A,2011,DK,0
61,1kmN3772E4273,DK,A,2011,DK,0
25,1kmN3772E4274,DK,A,2011,DK,0
75,1kmN3772E4275,DK,A,2011,DK,0
42,1kmN3772E4276,DK,A,2011,DK,0
111,1kmN3772E4277,DK,A,2011,DK,0
65,1kmN3772E4278,DK,A,2011,DK,0
16,1kmN3772E4279,DK,A,2011,DK,0
9,1kmN3772E4280,DK,A,2011,DK,0
12,1kmN3772E4281,DK,A,2011,DK,0
32,1kmN3772E4282,DK,A,2011,DK,0
24,1kmN3772E4283,DK,A,2011,DK,0
14,1kmN3772E4284,DK,A,2011,DK,0
3,1kmN3772E4286,DK,A,2011,DK,0
25,1kmN3772E4287,DK,A,2011,DK,0
13,1kmN3772E4288,DK,A,2011,DK,0
17,1kmN3772E4289,DK,A,2011,DK,0
12,1kmN3772E4290,DK,A,2011,DK,0
55,1kmN3772E4294,DK,A,2011,DK,0
5,1kmN3772E4295,DK,A,2011,DK,0
15,1kmN3772E4296,DK,A,2011,DK,0
86,1kmN3772E4297,DK,A,2011,DK,0
3,1kmN3773E4270,DK,A,2011,DK,0
38,1kmN3773E4271,DK,A,2011,DK,0
55,1kmN3773E4272,DK,A,2011,DK,0
104,1kmN3773E4273,DK,A,2011,DK,0
16,1kmN3773E4275,DK,A,2011,DK,0
24,1kmN3773E4276,DK,A,2011,DK,0
14,1kmN3773E4277,DK,A,2011,DK,0
12,1kmN3773E4278,DK,A,2011,DK,0
26,1kmN3773E4279,DK,A,2011,DK,0
26,1kmN3773E4280,DK,A,2011,DK,0
24,1kmN3773E4281,DK,A,2011,DK,0
239,1kmN3773E4282,DK,A,2011,DK,0
30,1kmN3773E4283,DK,A,2011,DK,0
14,1kmN3773E4284,DK,A,2011,DK,0
25,1kmN3773E4285,DK,A,2011,DK,0
2,1kmN3773E4286,DK,A,2011,DK,0
2,1kmN3773E4287,DK,A,2011,DK,0
26,1kmN3773E4288,DK,A,2011,DK,0
15,1kmN3773E4289,DK,A,2011,DK,0
27,1kmN3773E4290,DK,A,2011,DK,0
3,1kmN3773E4291,DK,A,2011,DK,0
3,1kmN3773E4292,DK,A,2011,DK,0
10,1kmN3773E4294,DK,A,2011,DK,0
61,1kmN3773E4295,DK,A,2011,DK,0
214,1kmN3773E4296,DK,A,2011,DK,0
40,1kmN3773E4297,DK,A,2011,DK,0
296,1kmN3773E4302,DK,A,2011,DK,0
167,1kmN3773E4303,DK,A,2011,DK,0
26,1kmN3773E4304,DK,A,2011,DK,0
1,1kmN3774E4266,DK,A,2011,DK,0
8,1kmN3774E4270,DK,A,2011,DK,0
3,1kmN3774E4271,DK,A,2011,DK,0
7,1kmN3774E4272,DK,A,2011,DK,0
8,1kmN3774E4273,DK,A,2011,DK,0
6,1kmN3774E4274,DK,A,2011,DK,0
23,1kmN3774E4275,DK,A,2011,DK,0
10,1kmN3774E4276,DK,A,2011,DK,0
5,1kmN3774E4277,DK,A,2011,DK,0
14,1kmN3774E4278,DK,A,2011,DK,0
2,1kmN3774E4279,DK,A,2011,DK,0
